step,dc,dc_current_green_power_w,dc_current_power_w,dc_green_ratio,dc_cumulative_wasted_green_wh,dc_future_short_mean,dc_future_short_trend,dc_future_long_mean,dc_future_long_peak_timing,dc_queue_sizes,dc_utilizations,dc_available_pes,dc_ram_utilizations
11,0,1308.193359375,130.6875,1.0,5.261707782745361,0.700710117816925,-0.17915086448192596,0.20640048384666443,0.0,0.0,0.005625000223517418,480.0,0.75
11,1,172.48666381835938,55.125,1.0,2.4894180297851562,0.8227666020393372,-0.12312843650579453,0.6956431865692139,0.1118881106376648,0.0,0.004687500186264515,378.0,0.75
11,2,428.5199890136719,136.16561889648438,1.0,0.7571853399276733,0.451601505279541,0.018519079312682152,0.20156146585941315,0.00699300691485405,0.0,0.0062500000931322575,296.0,0.4625000059604645
11,3,0.0,112.73218536376953,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.008593750186264515,240.0,0.46875
11,4,0.0,82.6875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01875000074505806,144.0,0.75
12,0,1480.5333251953125,157.0625,1.0,5.629338264465332,0.6588807702064514,-0.18756256997585297,0.2671768367290497,0.0,0.0,0.006874999962747097,480.0,0.75
12,1,129.31333923339844,55.125,1.0,2.510025978088379,0.7882357239723206,0.06829143315553665,0.4756160378456116,0.0139860138297081,0.0,0.004687500186264515,378.0,0.75
12,2,442.2866516113281,136.16561889648438,1.0,0.8422189950942993,0.38747552037239075,0.09132912755012512,0.3817349970340729,0.37062937021255493,0.0,0.0062500000931322575,296.0,0.4625000059604645
12,3,0.0,112.73218536376953,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.008593750186264515,240.0,0.46875
12,4,0.0,82.6875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01875000074505806,144.0,0.75
13,0,1673.78662109375,207.4375,1.0,6.036657810211182,0.6588807702064514,-0.18756256997585297,0.2671768367290497,0.0,0.0,0.008124999701976776,480.0,0.75
13,1,236.07333374023438,55.125,1.0,2.5602893829345703,0.7882357239723206,0.06829143315553665,0.4756160378456116,0.0139860138297081,0.0,0.004687500186264515,378.0,0.75
13,2,498.8933410644531,138.69874572753906,1.0,0.9422730207443237,0.38747552037239075,0.09132912755012512,0.3817349970340729,0.37062937021255493,0.0,0.007499999832361937,296.0,0.4625000059604645
13,3,0.0,112.73218536376953,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.008593750186264515,240.0,0.46875
13,4,0.0,82.6875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01875000074505806,144.0,0.75
14,0,1623.1466064453125,211.0,1.0,6.428920745849609,0.6588807702064514,-0.18756256997585297,0.2671768367290497,0.0,0.0,0.009999999776482582,480.0,0.75
14,1,462.3399963378906,55.125,1.0,2.6734046936035156,0.7882357239723206,0.06829143315553665,0.4756160378456116,0.0139860138297081,0.0,0.004687500186264515,378.0,0.75
14,2,487.82666015625,142.49844360351562,1.0,1.0381975173950195,0.38747552037239075,0.09132912755012512,0.3817349970340729,0.37062937021255493,0.0,0.00937500037252903,296.0,0.4625000059604645
14,3,0.0,120.3315658569336,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01328125037252903,240.0,0.46875
14,4,0.0,86.25,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02500000037252903,132.0,0.75
15,0,1916.0400390625,211.0,1.0,6.902542591094971,0.6588807702064514,-0.18756256997585297,0.2671768367290497,0.0,0.0,0.009999999776482582,480.0,0.75
15,1,796.0466918945312,136.625,1.0,2.8565773963928223,0.7882357239723206,0.06829143315553665,0.4756160378456116,0.0139860138297081,0.0,0.010937499813735485,378.0,0.75
15,2,501.7348327636719,145.03155517578125,1.0,1.1372817754745483,0.38747552037239075,0.09132912755012512,0.3817349970340729,0.37062937021255493,0.0,0.010625000111758709,296.0,0.4625000059604645
15,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,240.0,0.46875
15,4,0.0,93.375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.03750000149011612,132.0,0.75
16,0,1912.873291015625,211.0,1.0,7.375285625457764,0.6588807702064514,-0.18756256997585297,0.2671768367290497,0.0,0.0,0.009999999776482582,480.0,0.75
16,1,642.239990234375,139.0,1.0,2.996366262435913,0.7882357239723206,0.06829143315553665,0.4756160378456116,0.0139860138297081,0.0,0.012500000186264515,378.0,0.75
16,2,515.6429443359375,150.09780883789062,1.0,1.238822102546692,0.38747552037239075,0.09132912755012512,0.3817349970340729,0.37062937021255493,0.0,0.013124999590218067,296.0,0.4625000059604645
16,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,240.0,0.46875
16,4,0.0,93.375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.03750000149011612,132.0,0.75
17,0,1873.4932861328125,211.0,1.0,7.8370890617370605,0.6588807702064514,-0.18756256997585297,0.2671768367290497,0.0,0.0,0.009999999776482582,480.0,0.75
17,1,703.2533569335938,192.9375,1.0,3.138120651245117,0.7882357239723206,0.06829143315553665,0.4756160378456116,0.0139860138297081,0.0,0.01640624925494194,363.0,0.75
17,2,529.5510864257812,150.09780883789062,1.0,1.3442257642745972,0.38747552037239075,0.09132912755012512,0.3817349970340729,0.37062937021255493,0.0,0.013124999590218067,296.0,0.4625000059604645
17,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,240.0,0.46875
17,4,0.0,93.375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.03750000149011612,132.0,0.75
18,0,1791.63330078125,211.0,1.0,8.276153564453125,0.7067738771438599,-0.0029149537440389395,0.4566304087638855,0.0839160829782486,0.0,0.009999999776482582,480.0,0.75
18,1,881.1599731445312,195.3125,1.0,3.3286337852478027,0.4422948956489563,0.16098906099796295,0.39339664578437805,0.03496503457427025,0.0,0.01796874962747097,359.0,0.75
18,2,543.4592895507812,152.6309356689453,1.0,1.4527891874313354,0.3431337773799896,0.03426242992281914,0.37873613834381104,0.440559446811676,0.0,0.014375000260770321,296.0,0.4625000059604645
18,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,222.0,0.46875
18,4,0.0,95.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0416666679084301,132.0,0.75
19,0,1777.306640625,211.0,1.0,8.711238861083984,0.7067738771438599,-0.0029149537440389395,0.4566304087638855,0.0839160829782486,0.0,0.009999999776482582,480.0,0.75
19,1,792.9733276367188,195.3125,1.0,3.4946506023406982,0.4422948956489563,0.16098906099796295,0.39339664578437805,0.03496503457427025,0.0,0.01796874962747097,359.0,0.75
19,2,557.3673706054688,152.6309356689453,1.0,1.5652159452438354,0.3431337773799896,0.03426242992281914,0.37873613834381104,0.440559446811676,0.0,0.014375000260770321,296.0,0.4625000059604645
19,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,222.0,0.46875
19,4,0.0,95.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0416666679084301,132.0,0.75
20,0,1684.473388671875,211.0,1.0,9.120536804199219,0.7067738771438599,-0.0029149537440389395,0.4566304087638855,0.0839160829782486,0.0,0.009999999776482582,480.0,0.75
20,1,559.0933227539062,195.3125,1.0,3.595700979232788,0.4422948956489563,0.16098906099796295,0.39339664578437805,0.03496503457427025,0.0,0.01796874962747097,359.0,0.75
20,2,571.2755126953125,152.6309356689453,1.0,1.6815061569213867,0.3431337773799896,0.03426242992281914,0.37873613834381104,0.440559446811676,0.0,0.014375000260770321,296.0,0.4625000059604645
20,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,222.0,0.46875
20,4,0.0,95.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0416666679084301,132.0,0.75
21,0,1304.086669921875,211.0,1.0,9.424172401428223,0.7067738771438599,-0.0029149537440389395,0.4566304087638855,0.0839160829782486,0.0,0.009999999776482582,480.0,0.75
21,1,556.606689453125,195.3125,1.0,3.6960604190826416,0.4422948956489563,0.16098906099796295,0.39339664578437805,0.03496503457427025,0.0,0.01796874962747097,359.0,0.75
21,2,585.1837158203125,152.6309356689453,1.0,1.8016597032546997,0.3431337773799896,0.03426242992281914,0.37873613834381104,0.440559446811676,0.0,0.014375000260770321,296.0,0.4625000059604645
21,3,0.0,122.86468505859375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.014843749813735485,222.0,0.46875
21,4,0.0,99.3125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04791666567325592,132.0,0.75
22,0,979.0399780273438,238.5625,1.0,9.629860877990723,0.7067738771438599,-0.0029149537440389395,0.4566304087638855,0.0839160829782486,0.0,0.011874999850988388,480.0,0.75
22,1,617.9533081054688,195.3125,1.0,3.8134605884552,0.4422948956489563,0.16098906099796295,0.39339664578437805,0.03496503457427025,0.0,0.01796874962747097,359.0,0.75
22,2,599.0918579101562,155.1640625,1.0,1.9249730110168457,0.3431337773799896,0.03426242992281914,0.37873613834381104,0.440559446811676,0.0,0.015625,271.0,0.4625000059604645
22,3,0.0,122.86468505859375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.014843749813735485,222.0,0.46875
22,4,0.0,99.3125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04791666567325592,121.0,0.75
23,0,760.9400024414062,242.125,1.0,9.77397632598877,0.7067738771438599,-0.0029149537440389395,0.4566304087638855,0.0839160829782486,1.0,0.013749999925494194,458.0,0.75
23,1,694.9533081054688,195.3125,1.0,3.952249765396118,0.4422948956489563,0.16098906099796295,0.39339664578437805,0.03496503457427025,0.0,0.01796874962747097,359.0,0.75
23,2,613.0,155.1640625,1.0,2.052149534225464,0.3431337773799896,0.03426242992281914,0.37873613834381104,0.440559446811676,0.0,0.015625,271.0,0.4625000059604645
23,3,0.0,122.86468505859375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.014843749813735485,222.0,0.46875
23,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,121.0,0.75
24,0,682.3200073242188,268.5,1.0,9.888925552368164,0.6229196190834045,-0.013811740092933178,0.6007773280143738,0.06293706595897675,0.0,0.014999999664723873,458.0,0.75
24,1,630.2000122070312,222.875,1.0,4.065395832061768,0.2509284019470215,0.012662994675338268,0.48293033242225647,1.0,0.0,0.02031249925494194,359.0,0.75
24,2,363.76666259765625,155.1640625,1.0,2.1100947856903076,0.3680993616580963,-0.10647013783454895,0.4163554906845093,0.3356643319129944,0.0,0.015625,271.0,0.4625000059604645
24,3,0.0,125.39781188964844,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01640624925494194,222.0,0.46875
24,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,121.0,0.75
25,0,453.7866516113281,268.5,1.0,9.940394401550293,0.6229196190834045,-0.013811740092933178,0.6007773280143738,0.06293706595897675,0.0,0.014999999664723873,458.0,0.75
25,1,614.9066772460938,222.875,1.0,4.174293518066406,0.2509284019470215,0.012662994675338268,0.48293033242225647,1.0,0.0,0.02031249925494194,358.0,0.75
25,2,319.76666259765625,160.23031616210938,1.0,2.1544103622436523,0.3680993616580963,-0.10647013783454895,0.4163554906845093,0.3356643319129944,0.0,0.018124999478459358,271.0,0.4625000059604645
25,3,0.0,125.39781188964844,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01640624925494194,222.0,0.46875
25,4,0.0,102.875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05416666716337204,121.0,0.75
26,0,456.2733459472656,272.0625,1.0,9.99156379699707,0.6229196190834045,-0.013811740092933178,0.6007773280143738,0.06293706595897675,0.0,0.016875000670552254,458.0,0.75
26,1,585.0066528320312,222.875,1.0,4.274885654449463,0.2509284019470215,0.012662994675338268,0.48293033242225647,1.0,0.0,0.02031249925494194,358.0,0.75
26,2,506.9866638183594,165.29656982421875,1.0,2.249324321746826,0.3680993616580963,-0.10647013783454895,0.4163554906845093,0.3356643319129944,0.0,0.020625000819563866,271.0,0.4625000059604645
26,3,0.0,125.39781188964844,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01640624925494194,222.0,0.46875
26,4,0.0,102.875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05416666716337204,118.0,0.75
27,0,517.780029296875,272.0625,1.0,10.059819221496582,0.6229196190834045,-0.013811740092933178,0.6007773280143738,0.06293706595897675,0.0,0.016875000670552254,458.0,0.75
27,1,696.3333129882812,222.875,1.0,4.406401634216309,0.2509284019470215,0.012662994675338268,0.48293033242225647,1.0,0.0,0.02031249925494194,358.0,0.75
27,2,522.086669921875,165.29656982421875,1.0,2.348432779312134,0.3680993616580963,-0.10647013783454895,0.4163554906845093,0.3356643319129944,0.0,0.020625000819563866,271.0,0.4625000059604645
27,3,0.0,126.66437530517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01718750037252903,222.0,0.46875
27,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,118.0,0.75
28,0,521.4533081054688,272.0625,1.0,10.129094123840332,0.6229196190834045,-0.013811740092933178,0.6007773280143738,0.06293706595897675,0.0,0.016875000670552254,458.0,0.75
28,1,772.9199829101562,226.4375,1.0,4.558202266693115,0.2509284019470215,0.012662994675338268,0.48293033242225647,1.0,0.0,0.02265625074505806,358.0,0.75
28,2,424.6199951171875,166.56312561035156,1.0,2.4201152324676514,0.3680993616580963,-0.10647013783454895,0.4163554906845093,0.3356643319129944,0.0,0.021250000223517418,271.0,0.4625000059604645
28,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,222.0,0.46875
28,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,120.0,0.75
29,0,361.5,272.0625,1.0,10.153938293457031,0.6229196190834045,-0.013811740092933178,0.6007773280143738,0.06293706595897675,0.0,0.016875000670552254,458.0,0.75
29,1,849.2266845703125,226.4375,1.0,4.731199264526367,0.2509284019470215,0.012662994675338268,0.48293033242225647,1.0,0.0,0.02265625074505806,358.0,0.75
29,2,429.3066711425781,166.56312561035156,1.0,2.4930994510650635,0.3680993616580963,-0.10647013783454895,0.4163554906845093,0.3356643319129944,0.0,0.021250000223517418,271.0,0.4625000059604645
29,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,215.0,0.46875
29,4,0.0,104.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05624999850988388,117.0,0.75
30,0,199.36666870117188,272.0625,0.9855441451072693,10.153938293457031,0.8454738259315491,-0.024978114292025566,0.6402831077575684,0.4545454680919647,0.0,0.016875000670552254,458.0,0.75
30,1,669.393310546875,231.1875,1.0,4.8529229164123535,0.3589337170124054,-0.0570913664996624,0.5843927264213562,0.30069929361343384,0.0,0.02578124962747097,358.0,0.75
30,2,357.17999267578125,166.56312561035156,1.0,2.546048641204834,0.6017956733703613,-0.0597953163087368,0.6183515787124634,0.31468531489372253,0.0,0.021250000223517418,271.0,0.4625000059604645
30,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,215.0,0.46875
30,4,0.0,101.6875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0520833320915699,117.0,0.75
31,0,198.44667053222656,272.0625,0.972398579120636,10.153938293457031,0.8454738259315491,-0.024978114292025566,0.6402831077575684,0.4545454680919647,0.0,0.016875000670552254,458.0,0.75
31,1,778.3800048828125,231.1875,1.0,5.004920959472656,0.3589337170124054,-0.0570913664996624,0.5843927264213562,0.30069929361343384,0.0,0.02578124962747097,358.0,0.75
31,2,223.89999389648438,166.56312561035156,1.0,2.5619754791259766,0.6017956733703613,-0.0597953163087368,0.6183515787124634,0.31468531489372253,0.0,0.021250000223517418,271.0,0.4625000059604645
31,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,215.0,0.46875
31,4,0.0,102.875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05416666716337204,118.0,0.75
32,0,254.02000427246094,272.0625,0.9705085158348083,10.153938293457031,0.8454738259315491,-0.024978114292025566,0.6402831077575684,0.4545454680919647,0.0,0.016875000670552254,458.0,0.75
32,1,594.8333129882812,231.1875,1.0,5.105933666229248,0.3589337170124054,-0.0570913664996624,0.5843927264213562,0.30069929361343384,0.0,0.02578124962747097,351.0,0.75
32,2,177.80667114257812,169.09625244140625,1.0,2.5643951892852783,0.6017956733703613,-0.0597953163087368,0.6183515787124634,0.31468531489372253,0.0,0.02250000089406967,271.0,0.4625000059604645
32,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,215.0,0.46875
32,4,0.0,102.875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05416666716337204,118.0,0.75
33,0,396.3066711425781,274.4375,0.9718926548957825,10.187790870666504,0.8454738259315491,-0.024978114292025566,0.6402831077575684,0.4545454680919647,0.0,0.018124999478459358,458.0,0.75
33,1,659.2866821289062,232.375,1.0,5.224520206451416,0.3589337170124054,-0.0570913664996624,0.5843927264213562,0.30069929361343384,0.0,0.02656250074505806,349.0,0.75
33,2,168.9600067138672,170.36280822753906,0.9996803402900696,2.5643951892852783,0.6017956733703613,-0.0597953163087368,0.6183515787124634,0.31468531489372253,0.0,0.023125000298023224,271.0,0.4625000059604645
33,3,0.0,127.93093872070312,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01796874962747097,215.0,0.46875
33,4,0.0,104.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05624999850988388,118.0,0.75
34,0,724.8133544921875,274.4375,0.9731526970863342,10.312894821166992,0.8454738259315491,-0.024978114292025566,0.6402831077575684,0.4545454680919647,0.0,0.018124999478459358,458.0,0.75
34,1,803.586669921875,232.375,1.0,5.383190155029297,0.3589337170124054,-0.0570913664996624,0.5843927264213562,0.30069929361343384,0.0,0.02656250074505806,350.0,0.75
34,2,132.13333129882812,172.89593505859375,0.9907556176185608,2.5643951892852783,0.6017956733703613,-0.0597953163087368,0.6183515787124634,0.31468531489372253,0.0,0.02437499910593033,271.0,0.4625000059604645
34,3,0.0,127.93093872070312,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01796874962747097,217.0,0.46875
34,4,0.0,104.0625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05624999850988388,118.0,0.75
35,0,517.2000122070312,274.4375,0.9743046164512634,10.380329132080078,0.8454738259315491,-0.024978114292025566,0.6402831077575684,0.4545454680919647,0.0,0.018124999478459358,458.0,0.75
35,1,551.9400024414062,232.375,1.0,5.471958160400391,0.3589337170124054,-0.0570913664996624,0.5843927264213562,0.30069929361343384,0.0,0.02656250074505806,350.0,0.75
35,2,146.24667358398438,172.89593505859375,0.9854640364646912,2.5643951892852783,0.6017956733703613,-0.0597953163087368,0.6183515787124634,0.31468531489372253,0.0,0.02437499910593033,271.0,0.4625000059604645
35,3,0.0,127.93093872070312,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01796874962747097,217.0,0.46875
35,4,0.0,106.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.06041666492819786,118.0,0.75
