step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
576,128,217.0933380126953,786.0399780273438,273.82666015625,0.0,0.0,0.0,0.0,0.0,321.7149963378906,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,71.01664733886719,59.64635467529297,23.14897918701172,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.13750000298023224,0.0,0,0,0,0,0
577,128,185.9199981689453,689.3200073242188,76.04666900634766,0.0,0.0,0.0,0.0,0.0,319.181884765625,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,71.06829071044922,59.837833404541016,23.170103073120117,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.13593749701976776,0.0,0,0,0,0,0
578,128,330.7066650390625,331.1600036621094,151.01333618164062,0.0,0.0,0.0,0.0,0.0,319.181884765625,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,71.16015625,59.9298210144043,23.212051391601562,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.13593749701976776,0.0,0,0,0,0,0
579,128,554.4733276367188,136.586669921875,80.94666290283203,0.0,0.0,0.0,0.0,0.0,315.3822021484375,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,71.31417846679688,59.9677619934082,23.234535217285156,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.13359375298023224,0.0,0,0,0,0,0
580,128,523.5733032226562,179.9600067138672,129.47332763671875,0.0,0.0,0.0,0.0,0.0,309.04937744140625,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,71.45960998535156,60.01775360107422,23.27050018310547,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.12968750298023224,0.0,0,0,0,0,0
581,128,307.7799987792969,78.03333282470703,145.43333435058594,0.0,0.0,0.0,0.0,0.0,329.3143615722656,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,71.54510498046875,60.0394287109375,23.310897827148438,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.14218750596046448,0.0,0,0,0,0,0
582,128,754.5933227539062,51.63333511352539,199.13999938964844,0.0,0.0,0.0,0.0,0.0,326.78125,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,71.75471496582031,60.05377197265625,23.366214752197266,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.140625,0.0,0,0,0,0,0
583,128,1902.760009765625,28.65333366394043,181.39332580566406,0.0,0.0,0.0,0.0,0.0,326.78125,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,72.28326416015625,60.061729431152344,23.416603088378906,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.140625,0.0,0,0,0,0,0
584,128,1731.546630859375,31.406665802001953,78.47333526611328,0.0,0.0,0.0,0.0,0.0,321.7149963378906,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,72.76424407958984,60.07045364379883,23.438400268554688,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.13750000298023224,0.0,0,0,0,0,0
585,128,1522.32666015625,43.40666580200195,81.37333679199219,0.0,0.0,0.0,0.0,0.0,325.5146789550781,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,73.18711853027344,60.08251190185547,23.46100425720215,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.13984374701976776,0.0,0,0,0,0,0
586,128,827.2066650390625,47.253334045410156,150.34666442871094,0.0,0.0,0.0,0.0,0.0,322.9815673828125,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,73.4168930053711,60.095638275146484,23.50276756286621,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.13828125596046448,0.0,0,0,0,0,0
587,128,1332.93994140625,14.126667022705078,152.27333068847656,0.0,0.0,0.0,0.0,0.0,324.2481384277344,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,73.78715515136719,60.09955978393555,23.54506492614746,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.13906249403953552,0.0,0,0,0,0,0
588,128,1093.52001953125,33.50666809082031,181.913330078125,0.0,0.0,0.0,0.0,0.0,333.11407470703125,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,74.09091186523438,60.10886764526367,23.595596313476562,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.14453125,0.0,0,0,0,0,0
589,127,615.9199829101562,82.5,198.68666076660156,0.0,0.0,0.0,0.0,0.0,333.11407470703125,0.0,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,74.26200103759766,60.13178634643555,23.650787353515625,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.14453125,0.0,0,0,0,0,1
590,126,575.086669921875,257.4800109863281,244.97999572753906,0.0,0.0,0.0,0.0,0.0,333.11407470703125,27.5625,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,74.42174530029297,60.20330810546875,23.71883773803711,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.14453125,0.0062500000931322575,0,0,0,0,2
591,126,476.85333251953125,878.2676391601562,271.88665771484375,0.0,0.0,0.0,0.0,0.0,330.5809326171875,82.6875,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,74.55420684814453,60.447269439697266,23.794361114501953,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.14296874403953552,0.01875000074505806,0,0,0,0,2
592,128,520.719970703125,1041.0985107421875,315.0199890136719,0.0,0.0,0.0,0.0,0.0,334.380615234375,89.8125,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,74.6988525390625,60.73646545410156,23.881866455078125,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.14531250298023224,0.03125,0,0,0,0,0
593,125,675.8466796875,1203.9295654296875,417.17333984375,0.0,0.0,0.0,0.0,0.0,331.8475036621094,89.8125,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,74.88658905029297,61.07088851928711,23.99774932861328,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.14374999701976776,0.03125,0,0,0,0,3
594,126,782.719970703125,1200.050537109375,199.75999450683594,0.0,0.0,0.0,0.0,0.0,345.7796936035156,96.9375,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.10401153564453,61.40423583984375,24.053237915039062,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.15234375,0.04374999925494194,0,0,0,0,2
595,125,772.2333374023438,1248.7047119140625,12.106666564941406,0.0,0.0,0.0,0.0,0.0,344.51312255859375,104.0625,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.31851959228516,61.7510986328125,24.05660057067871,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.15156249701976776,0.05624999850988388,0,0,0,0,3
596,104,568.9933471679688,1297.3590087890625,59.83333206176758,0.0,0.0,0.0,0.0,0.0,343.2465515136719,107.625,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.47657012939453,62.11147689819336,24.07322120666504,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.15078124403953552,0.0625,0,0,0,0,24
597,125,136.4600067138672,1317.4599609375,291.2066650390625,0.0,0.0,0.0,0.0,0.0,336.91375732421875,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.51447296142578,62.477439880371094,24.154111862182617,0.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.14687499403953552,0.11666666716337204,0,0,0,0,3
598,126,85.13999938964844,219.10000610351562,67.36000061035156,0.0,0.0,0.0,0.0,0.0,341.9800109863281,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.53812408447266,62.538299560546875,24.172822952270508,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.15000000596046448,0.11666666716337204,0,0,0,0,2
599,125,28.059999465942383,339.59332275390625,50.21333312988281,0.0,0.0,0.0,0.0,0.0,339.4468688964844,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.5459213256836,62.63262939453125,24.186771392822266,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.1484375,0.11666666716337204,0,0,0,0,3
600,127,4.366666793823242,1159.693359375,1.6333333253860474,0.0,0.0,0.0,0.0,0.0,341.9800109863281,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,62.954769134521484,24.187225341796875,0.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,0.0,0.15000000596046448,0.11666666716337204,0,0,0,0,1
601,125,0.0,1756.7733154296875,40.086666107177734,0.0,0.0,0.0,0.0,0.0,334.380615234375,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,63.4427604675293,24.198360443115234,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.14531250298023224,0.11666666716337204,0,0,0,0,3
602,126,0.0,1414.06005859375,50.59333419799805,0.0,0.0,0.0,0.0,0.0,343.2465515136719,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,63.83555603027344,24.212413787841797,0.0,0.0,0.0,0.0,0.0,14.0,22.0,0.0,0.0,0.0,0.15078124403953552,0.11666666716337204,0,0,0,0,2
603,119,0.0,1394.5067138671875,82.07333374023438,0.0,0.0,0.0,0.0,0.0,343.2465515136719,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,64.22291564941406,24.235212326049805,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,0.0,0.0,0.15078124403953552,0.11666666716337204,0,0,0,0,9
604,127,0.0,1169.9932861328125,146.0399932861328,0.0,0.0,0.0,0.0,0.0,341.9800109863281,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,64.54791259765625,24.27577781677246,0.0,0.0,0.0,0.0,0.0,14.0,33.0,0.0,0.0,0.0,0.15000000596046448,0.11666666716337204,0,0,0,0,1
605,91,0.0,871.693359375,0.0,0.0,0.0,0.0,0.0,0.0,341.9800109863281,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,64.79005432128906,24.27577781677246,0.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,0.0,0.0,0.15000000596046448,0.11666666716337204,0,0,0,0,37
606,63,0.0,700.5733032226562,0.0,0.0,0.0,0.0,0.0,0.0,341.9800109863281,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,64.98465728759766,24.27577781677246,0.0,0.0,0.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,0.15000000596046448,0.11666666716337204,0,0,0,0,65
607,77,0.0,599.1400146484375,0.0,0.0,0.0,0.0,0.0,0.0,338.1802978515625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,65.15108489990234,24.27577781677246,0.0,0.0,0.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,0.14765624701976776,0.11666666716337204,0,0,0,0,51
608,99,0.0,758.7133178710938,0.0,0.0,0.0,0.0,0.0,0.0,350.845947265625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.54713439941406,65.3618392944336,24.27577781677246,0.0,0.0,0.0,0.0,0.0,8.0,36.0,0.0,0.0,0.0,0.15546874701976776,0.11666666716337204,0,0,0,0,29
609,128,501.3133239746094,661.9533081054688,0.0,0.0,0.0,0.0,0.0,0.0,350.845947265625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,75.68638610839844,65.54571533203125,24.27577781677246,0.0,0.0,0.0,0.0,0.0,6.0,41.0,0.0,0.0,0.0,0.15546874701976776,0.11666666716337204,0,0,0,0,0
610,128,1940.6600341796875,508.5533447265625,2.2200000286102295,0.0,0.0,0.0,0.0,0.0,354.6456298828125,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,76.22545623779297,65.68698120117188,24.276395797729492,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.15781250596046448,0.11666666716337204,0,0,0,0,0
611,128,1493.7532958984375,1641.0333251953125,77.25333404541016,0.0,0.0,0.0,0.0,0.0,354.6456298828125,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,76.64038848876953,66.142822265625,24.297853469848633,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.15781250596046448,0.11666666716337204,0,0,0,0,0
612,128,1620.7332763671875,855.3533325195312,81.6066665649414,0.0,0.0,0.0,0.0,0.0,350.845947265625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,77.09059143066406,66.38041687011719,24.32052230834961,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.15546874701976776,0.11666666716337204,0,0,0,0,0
613,128,1936.3533935546875,627.3400268554688,87.37999725341797,0.0,0.0,0.0,0.0,0.0,359.7118835449219,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,77.62847137451172,66.55467987060547,24.34479522705078,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.16093750298023224,0.11666666716337204,0,0,0,0,0
614,128,1498.933349609375,330.1400146484375,152.18666076660156,0.0,0.0,0.0,0.0,0.0,359.7118835449219,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,78.04483795166016,66.6463851928711,24.387069702148438,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.16093750298023224,0.11666666716337204,0,0,0,0,0
615,128,1926.06005859375,218.51333618164062,147.01333618164062,0.0,0.0,0.0,0.0,0.0,359.7118835449219,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,78.5798568725586,66.70708465576172,24.427906036376953,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.16093750298023224,0.11666666716337204,0,0,0,0,0
616,128,437.7200012207031,510.4200134277344,60.22666549682617,0.0,0.0,0.0,0.0,0.0,359.7118835449219,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,78.70144653320312,66.84886932373047,24.44463539123535,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.16093750298023224,0.11666666716337204,0,0,0,0,0
617,128,302.8933410644531,419.5333251953125,69.41999816894531,0.0,0.0,0.0,0.0,0.0,355.9122009277344,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,78.78558349609375,66.96540832519531,24.463918685913086,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.15859374403953552,0.11666666716337204,0,0,0,0,0
618,128,682.0333251953125,484.11334228515625,177.5399932861328,0.0,0.0,0.0,0.0,0.0,350.845947265625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,78.97503662109375,67.09988403320312,24.513235092163086,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.15546874701976776,0.11666666716337204,0,0,0,0,0
619,128,1795.7467041015625,398.0466613769531,279.0799865722656,0.0,0.0,0.0,0.0,0.0,354.6456298828125,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,79.4738540649414,67.21044921875,24.590757369995117,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.15781250596046448,0.11666666716337204,0,0,0,0,0
620,128,1486.066650390625,313.5466613769531,49.086666107177734,0.0,0.0,0.0,0.0,0.0,343.2465515136719,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,79.88665008544922,67.29754638671875,24.604393005371094,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.15078124403953552,0.11666666716337204,0,0,0,0,0
621,128,1256.3599853515625,262.4666748046875,31.96666717529297,0.0,0.0,0.0,0.0,0.0,338.1802978515625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,80.23564147949219,67.37045288085938,24.61327362060547,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.14765624701976776,0.11666666716337204,0,0,0,0,0
622,128,1210.0533447265625,307.3933410644531,0.41333332657814026,0.0,0.0,0.0,0.0,0.0,333.11407470703125,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,80.57176971435547,67.45584106445312,24.613388061523438,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.14453125,0.11666666716337204,0,0,0,0,0
623,128,1103.699951171875,328.6866760253906,0.0,0.0,0.0,0.0,0.0,0.0,329.3143615722656,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,80.87834930419922,67.5471420288086,24.613388061523438,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.14218750596046448,0.11666666716337204,0,0,0,0,0
624,128,813.1599731445312,432.413330078125,71.34666442871094,0.0,0.0,0.0,0.0,0.0,329.3143615722656,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,81.1042251586914,67.6672592163086,24.63320541381836,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.14218750596046448,0.11666666716337204,0,0,0,0,0
625,128,777.3800048828125,542.4533081054688,98.63999938964844,0.0,0.0,0.0,0.0,0.0,326.78125,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,81.3201675415039,67.81793975830078,24.660606384277344,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.140625,0.11666666716337204,0,0,0,0,0
626,128,696.3200073242188,644.3599853515625,50.11333465576172,0.0,0.0,0.0,0.0,0.0,321.7149963378906,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,81.51358795166016,67.9969253540039,24.67452621459961,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.13750000298023224,0.11666666716337204,0,0,0,0,0
627,128,681.7066650390625,624.2000122070312,182.7133331298828,0.0,0.0,0.0,0.0,0.0,319.181884765625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,81.70294952392578,68.17031860351562,24.72528076171875,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.13593749701976776,0.11666666716337204,0,0,0,0,0
628,128,619.5133056640625,545.0,246.73333740234375,0.0,0.0,0.0,0.0,0.0,310.3159484863281,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,81.87503814697266,68.32170104980469,24.7938175201416,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.13046875596046448,0.11666666716337204,0,0,0,0,0
629,128,1148.126708984375,924.4866943359375,245.63333129882812,0.0,0.0,0.0,0.0,0.0,306.5162353515625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,82.19396209716797,68.57850646972656,24.862049102783203,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.12812499701976776,0.11666666716337204,0,0,0,0,0
630,128,1540.02001953125,348.8999938964844,131.80667114257812,0.0,0.0,0.0,0.0,0.0,310.3159484863281,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,82.62174987792969,68.67542266845703,24.89866065979004,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.13046875596046448,0.11666666716337204,0,0,0,0,0
631,128,495.1266784667969,38.00666809082031,65.77333068847656,0.0,0.0,0.0,0.0,0.0,306.5162353515625,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,82.75928497314453,68.68598175048828,24.91693115234375,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.12812499701976776,0.11666666716337204,0,0,0,0,0
632,128,605.1400146484375,268.7933349609375,94.73999786376953,0.0,0.0,0.0,0.0,0.0,302.716552734375,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,82.92737579345703,68.7606430053711,24.943248748779297,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.12578125298023224,0.11666666716337204,0,0,0,0,0
633,128,271.5,775.1866455078125,75.63333129882812,0.0,0.0,0.0,0.0,0.0,296.3837585449219,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,83.00279235839844,68.9759750366211,24.964258193969727,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.12187500298023224,0.11666666716337204,0,0,0,0,0
634,128,500.2733459472656,113.6866683959961,31.0,0.0,0.0,0.0,0.0,0.0,286.2512512207031,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,83.14176177978516,69.00755310058594,24.972869873046875,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.11562500149011612,0.11666666716337204,0,0,0,0,0
635,128,721.7333374023438,132.83999633789062,35.58000183105469,0.0,0.0,0.0,0.0,0.0,286.2512512207031,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,83.34223937988281,69.0444564819336,24.982751846313477,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.11562500149011612,0.11666666716337204,0,0,0,0,0
636,127,839.1133422851562,5.420000076293945,69.80000305175781,0.0,0.0,0.0,0.0,0.0,283.7181396484375,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,83.57532501220703,69.04595947265625,25.00214195251465,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.11406250298023224,0.11666666716337204,1,0,0,0,0
637,74,486.0733337402344,4.673333168029785,43.220001220703125,0.0,0.0,0.0,0.0,0.0,283.7181396484375,138.5,0.2681921720504761,0.6427512168884277,0.6523119807243347,0.0,0.0,83.7103500366211,69.04725646972656,25.01414680480957,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.11406250298023224,0.11666666716337204,54,0,0,0,0
638,120,448.2200012207031,28.706666946411133,15.666666984558105,0.0,0.0,371.8125,0.0,0.0,281.18499755859375,138.5,0.2710931599140167,0.6427512168884277,0.6523119807243347,0.0,0.0,83.73157501220703,69.05522918701172,25.01849937438965,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.06937500089406967,0.0,0.0,0.11249999701976776,0.11666666716337204,8,0,0,0,0
639,123,300.8733215332031,132.52667236328125,5.813333511352539,0.0,0.0,387.25,0.0,0.0,277.38531494140625,138.5,0.27317312359809875,0.6427512168884277,0.6523119807243347,0.0,0.0,83.73157501220703,69.09204864501953,25.020112991333008,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.07750000059604645,0.0,0.0,0.11015625298023224,0.11666666716337204,5,0,0,0,0
640,119,298.9666748046875,263.88665771484375,4.800000190734863,0.0,0.0,395.5625,0.0,0.0,276.1187438964844,138.5,0.27519169449806213,0.6427512168884277,0.6523119807243347,0.0,0.0,83.73157501220703,69.16534423828125,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.08187499642372131,0.0,0.0,0.109375,0.11666666716337204,9,0,0,0,0
641,128,311.1333312988281,83.65333557128906,0.0,0.0,0.0,412.1875,0.0,0.0,276.1187438964844,138.5,0.277273029088974,0.6427512168884277,0.6523119807243347,0.0,0.0,83.73157501220703,69.18858337402344,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.09062500298023224,0.0,0.0,0.109375,0.11666666716337204,0,0,0,0,0
642,126,397.1666564941406,0.0,0.0,0.0,0.0,422.875,0.0,0.0,271.052490234375,138.5,0.2802067995071411,0.6427512168884277,0.6523119807243347,0.0,0.0,83.73157501220703,69.18858337402344,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.09624999761581421,0.0,0.0,0.10625000298023224,0.11666666716337204,2,0,0,0,0
643,92,481.5666809082031,0.0,0.0,0.0,0.0,422.875,0.0,0.0,271.052490234375,136.125,0.28338292241096497,0.6427512168884277,0.6523119807243347,0.0,0.0,83.74787139892578,69.18858337402344,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.09624999761581421,0.0,0.0,0.10625000298023224,0.11249999701976776,36,0,0,0,0
644,44,586.0466918945312,0.0,0.0,0.0,0.0,430.0,0.0,0.0,265.9862365722656,131.375,0.28658396005630493,0.6427512168884277,0.6523119807243347,0.0,0.0,83.79122161865234,69.18858337402344,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.10000000149011612,0.0,0.0,0.10312499850988388,0.1041666641831398,84,0,0,0,0
645,43,639.239990234375,38.68000030517578,0.0,0.0,0.0,434.75,0.0,0.0,265.9862365722656,155.125,0.28979140520095825,0.6427512168884277,0.6523119807243347,0.0,0.0,83.8480224609375,69.19932556152344,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.10249999910593033,0.0,0.0,0.10312499850988388,0.1458333283662796,85,0,0,0,0
646,50,503.32666015625,195.25332641601562,0.0,0.0,0.0,441.875,0.0,0.0,259.6534423828125,155.125,0.2930220067501068,0.6427512168884277,0.6523119807243347,0.0,0.0,83.86509704589844,69.2535629272461,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.10625000298023224,0.0,0.0,0.09921874850988388,0.1458333283662796,78,0,0,0,0
647,46,636.82666015625,172.2066650390625,0.0,0.0,0.0,441.875,0.0,0.0,253.32061767578125,155.125,0.29622334241867065,0.6427512168884277,0.6523119807243347,0.0,0.0,83.91925048828125,69.30139923095703,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.10625000298023224,0.0,0.0,0.09531249850988388,0.1458333283662796,82,0,0,0,0
648,52,435.44000244140625,217.81333923339844,0.0,0.0,0.0,441.875,0.0,0.0,253.32061767578125,155.125,0.2993301749229431,0.6427512168884277,0.6523119807243347,0.0,0.0,83.91925048828125,69.36190795898438,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.10625000298023224,0.0,0.0,0.09531249850988388,0.1458333283662796,76,0,0,0,0
649,50,283.4666748046875,265.5133361816406,0.0,0.0,0.0,441.875,0.0,0.0,253.32061767578125,155.125,0.30086570978164673,0.6427512168884277,0.6523119807243347,0.0,0.0,83.91925048828125,69.43566131591797,25.021446228027344,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.10625000298023224,0.0,0.0,0.09531249850988388,0.1458333283662796,78,0,0,0,0
