cloudlet_id,arrival_time,length,pes_required,file_size,output_size
107,107,117856,2,117,58
108,108,121589,3,121,60
109,109,106649,4,106,53
110,110,23655,1,23,11
111,111,108806,2,108,54
112,112,112710,2,112,56
113,113,200000,4,200,100
114,114,101343,1,101,50
115,115,123569,2,123,61
116,116,108437,2,108,54
117,117,57409,1,57,28
118,118,161427,1,161,80
119,119,143836,2,143,71
120,120,145596,3,145,72
121,121,69077,1,69,34
122,122,173125,2,173,86
123,123,46916,1,46,23
124,124,136408,3,136,68
125,125,200000,1,200,100
126,126,65425,4,65,32
127,127,84516,1,84,42
128,128,114484,1,114,57
129,129,87343,1,87,43
130,130,40220,1,40,20
131,131,113085,2,113,56
132,132,62196,1,62,31
133,133,131311,3,131,65
134,134,68625,1,68,34
135,135,179747,1,179,89
136,136,74753,1,74,37
137,137,95507,1,95,47
138,138,146608,1,146,73
139,139,54611,2,54,27
140,140,120235,2,120,60
141,141,168821,2,168,84
142,142,37663,2,37,18
143,143,118308,2,118,59
144,144,121694,1,121,60
145,145,145182,2,145,72
146,146,54337,5,54,27
147,147,50579,2,50,25
148,148,133487,2,133,66
149,149,123364,1,123,61
150,150,121272,3,121,60
151,151,125590,3,125,62
152,152,79398,2,79,39
153,153,120451,5,120,60
154,154,123188,1,123,61
155,155,77854,1,77,38
156,156,193959,3,193,96
157,157,131322,3,131,65
158,158,56391,1,56,28
159,159,139544,1,139,69
160,160,66139,1,66,33
161,161,145418,1,145,72
162,162,162136,3,162,81
163,163,73069,2,73,36
164,164,153351,1,153,76
165,165,128575,1,128,64
166,166,146992,1,146,73
167,167,195355,1,195,97
168,168,98957,2,98,49
169,169,76081,5,76,38
170,170,69971,3,69,34
171,171,73288,1,73,36
172,172,106530,4,106,53
173,173,125351,3,125,62
174,174,122451,3,122,61
175,175,147223,2,147,73
176,176,110585,1,110,55
177,177,175409,1,175,87
178,178,98090,1,98,49
179,179,200000,1,200,100
180,180,138155,1,138,69
181,181,71427,2,71,35
182,182,61809,3,61,30
183,183,131711,2,131,65
184,184,99944,1,99,49
185,185,142130,5,142,71
186,186,131295,4,131,65
187,187,106722,3,106,53
188,188,71894,7,71,35
189,189,41831,2,41,20
190,190,89906,5,89,44
191,191,148537,1,148,74
192,192,119634,1,119,59
193,193,53941,1,53,26
194,194,117793,1,117,58
195,195,127339,1,127,63
196,196,70226,2,70,35
197,197,116917,3,116,58
198,198,112619,2,112,56
199,199,58566,1,58,29
200,200,126100,3,126,63
201,201,135235,2,135,67
202,202,158737,1,158,79
203,203,157421,2,157,78
204,204,48004,1,48,24
205,205,67797,1,67,33
206,206,133176,4,133,66
207,207,133120,1,133,66
208,208,133177,2,133,66
209,209,200000,4,200,100
210,210,135690,3,135,67
211,211,161100,1,161,80
212,212,152930,1,152,76
213,213,139312,1,139,69
214,214,95812,2,95,47
215,215,144153,2,144,72
216,216,75222,1,75,37
217,217,99343,5,99,49
218,218,88158,2,88,44
219,219,113684,1,113,56
220,220,200000,2,200,100
221,221,25973,2,25,12
222,222,140881,1,140,70
223,223,37427,1,37,18
224,224,88763,3,88,44
225,225,159002,2,159,79
226,226,112892,2,112,56
227,227,61501,2,61,30
228,228,77811,1,77,38
229,229,140581,1,140,70
230,230,77133,2,77,38
231,231,119740,1,119,59
232,232,112050,1,112,56
233,233,80677,3,80,40
234,234,200000,6,200,100
235,235,138526,3,138,69
236,236,20000,4,20,10
237,237,118390,1,118,59
238,238,80219,5,80,40
239,239,148359,1,148,74
240,240,74336,5,74,37
241,241,104836,7,104,52
242,242,132724,3,132,66
243,243,148958,6,148,74
244,244,55986,2,55,27
245,245,94947,1,94,47
246,246,88627,2,88,44
247,247,80600,2,80,40
248,248,189445,1,189,94
249,249,128224,2,128,64
250,250,53260,6,53,26
251,251,151303,1,151,75
252,252,200000,3,200,100
253,253,156460,4,156,78
254,254,41628,4,41,20
255,255,88209,5,88,44
256,256,167011,2,167,83
257,257,78154,5,78,39
258,258,129971,3,129,64
259,259,144858,1,144,72
260,260,68288,2,68,34
261,261,107321,3,107,53
262,262,20000,1,20,10
263,263,63902,2,63,31
264,264,98634,2,98,49
265,265,53849,1,53,26
266,266,183458,2,183,91
267,267,45643,3,45,22
268,268,90197,2,90,45
269,269,115883,1,115,57
270,270,174857,1,174,87
271,271,45386,1,45,22
272,272,162342,4,162,81
273,273,110460,1,110,55
274,274,65832,2,65,32
275,275,130794,1,130,65
276,276,118957,1,118,59
277,277,82990,3,82,41
278,278,113141,3,113,56
279,279,92660,1,92,46
280,280,115108,2,115,57
281,281,139795,1,139,69
282,282,181370,2,181,90
283,283,54298,2,54,27
284,284,200000,1,200,100
285,285,22156,1,22,11
286,286,103169,1,103,51
287,287,136474,4,136,68
288,288,122644,7,122,61
289,289,81978,1,81,40
290,290,100634,3,100,50
291,291,87814,1,87,43
292,292,83478,1,83,41
293,293,148232,3,148,74
294,294,126065,4,126,63
295,295,78819,5,78,39
296,296,150481,2,150,75
297,297,123828,1,123,61
298,298,146578,3,146,73
299,299,138333,1,138,69
300,300,72695,2,72,36
301,301,84791,1,84,42
302,302,143628,2,143,71
303,303,137466,1,137,68
304,304,109059,1,109,54
305,305,115279,4,115,57
306,306,167494,1,167,83
307,307,83379,2,83,41
308,308,134619,1,134,67
309,309,100901,1,100,50
310,310,100204,1,100,50
311,311,159444,1,159,79
312,312,147143,4,147,73
313,313,146607,1,146,73
314,314,168746,5,168,84
315,315,110945,2,110,55
316,316,140687,2,140,70
317,317,96037,2,96,48
318,318,124587,2,124,62
319,319,104143,3,104,52
320,320,114364,1,114,57
321,321,136782,1,136,68
322,322,73180,4,73,36
323,323,200000,4,200,100
324,324,64729,4,64,32
325,325,55361,2,55,27
326,326,162114,3,162,81
327,327,145624,2,145,72
328,328,138085,2,138,69
329,329,138275,1,138,69
330,330,109448,2,109,54
331,331,69623,1,69,34
332,332,113411,1,113,56
333,333,79527,4,79,39
334,334,153880,1,153,76
335,335,103382,1,103,51
336,336,72852,1,72,36
337,337,95537,4,95,47
338,338,128581,2,128,64
339,339,84632,2,84,42
340,340,73000,3,73,36
341,341,120965,3,120,60
342,342,121023,1,121,60
343,343,87187,2,87,43
344,344,88803,3,88,44
345,345,120442,2,120,60
346,346,44836,1,44,22
347,347,46664,4,46,23
348,348,77670,2,77,38
349,349,100394,1,100,50
350,350,123990,2,123,61
351,351,176391,1,176,88
352,352,148594,1,148,74
353,353,102802,3,102,51
354,354,109144,1,109,54
355,355,64886,2,64,32
356,356,109166,2,109,54
357,357,97010,1,97,48
358,358,124522,5,124,62
359,359,72774,1,72,36
360,360,133370,1,133,66
361,361,178973,1,178,89
362,362,105105,1,105,52
363,363,128077,1,128,64
364,364,141056,3,141,70
365,365,91945,5,91,45
366,366,120084,1,120,60
367,367,110566,2,110,55
368,368,114395,3,114,57
369,369,75214,3,75,37
370,370,111102,2,111,55
371,371,132409,1,132,66
372,372,175301,1,175,87
373,373,153167,3,153,76
374,374,200000,3,200,100
375,375,75469,1,75,37
376,376,149254,1,149,74
377,377,118250,4,118,59
378,378,200000,3,200,100
379,379,73626,6,73,36
380,380,72212,3,72,36
381,381,83027,1,83,41
382,382,20000,2,20,10
383,383,86341,2,86,43
384,384,75839,1,75,37
385,385,116767,2,116,58
386,386,125379,3,125,62
387,387,194427,1,194,97
388,388,152769,3,152,76
389,389,84039,2,84,42
390,390,69571,5,69,34
391,391,132136,1,132,66
392,392,50589,1,50,25
393,393,192415,2,192,96
394,394,163074,1,163,81
395,395,88887,3,88,44
396,396,32908,3,32,16
397,397,170924,1,170,85
398,398,104845,2,104,52
399,399,165701,2,165,82
400,400,38250,1,38,19
401,401,83028,4,83,41
402,402,110235,3,110,55
403,403,112114,2,112,56
404,404,89747,3,89,44
405,405,138028,2,138,69
406,406,61957,4,61,30
407,407,103592,2,103,51
408,408,115413,3,115,57
409,409,133149,4,133,66
410,410,142022,1,142,71
411,411,59391,3,59,29
412,412,40964,1,40,20
413,413,167495,1,167,83
414,414,124954,1,124,62
415,415,76318,5,76,38
416,416,179801,4,179,89
417,417,115205,3,115,57
418,418,163068,3,163,81
419,419,113038,2,113,56
420,420,200000,4,200,100
421,421,188990,2,188,94
422,422,98796,1,98,49
423,423,153720,1,153,76
424,424,139041,3,139,69
425,425,171588,3,171,85
426,426,66578,1,66,33
427,427,140872,1,140,70
428,428,157629,3,157,78
429,429,30856,1,30,15
430,430,56753,3,56,28
431,431,20000,5,20,10
432,432,97876,2,97,48
433,433,142289,1,142,71
434,434,177606,3,177,88
435,435,113334,3,113,56
436,436,183287,2,183,91
437,437,47895,5,47,23
438,438,33347,1,33,16
439,439,107500,2,107,53
440,440,127282,3,127,63
441,441,108528,4,108,54
442,442,20000,1,20,10
443,443,105989,3,105,52
444,444,51298,2,51,25
445,445,140135,1,140,70
446,446,126496,1,126,63
447,447,67705,4,67,33
448,448,86875,1,86,43
449,449,62335,1,62,31
450,450,107179,1,107,53
451,451,152981,4,152,76
452,452,65642,2,65,32
453,453,132682,3,132,66
454,454,86138,1,86,43
455,455,74320,2,74,37
456,456,105183,2,105,52
457,457,63414,3,63,31
458,458,85085,4,85,42
459,459,56095,1,56,28
460,460,198412,2,198,99
461,461,111586,1,111,55
462,462,78512,2,78,39
463,463,119629,1,119,59
464,464,104945,1,104,52
465,465,100056,1,100,50
466,466,137637,2,137,68
467,467,144087,1,144,72
468,468,86127,3,86,43
469,469,84088,2,84,42
470,470,97622,1,97,48
471,471,20000,3,20,10
472,472,41816,1,41,20
473,473,171509,2,171,85
474,474,184023,2,184,92
475,475,98793,1,98,49
476,476,135945,1,135,67
477,477,124006,1,124,62
478,478,200000,4,200,100
479,479,160380,2,160,80
480,480,104243,2,104,52
481,481,67000,2,67,33
482,482,37709,1,37,18
483,483,119155,2,119,59
484,484,75964,3,75,37
485,485,45998,1,45,22
486,486,80904,1,80,40
487,487,61330,1,61,30
488,488,185921,2,185,92
489,489,149673,6,149,74
490,490,109641,1,109,54
491,491,176597,2,176,88
492,492,113481,1,113,56
493,493,71242,5,71,35
494,494,178540,1,178,89
495,495,134250,2,134,67
496,496,63323,3,63,31
497,497,101434,3,101,50
498,498,70597,2,70,35
499,499,47774,1,47,23
500,500,151677,1,151,75
501,501,195923,1,195,97
502,502,47064,1,47,23
503,503,135333,2,135,67
504,504,80721,1,80,40
505,505,88079,1,88,44
506,506,83342,2,83,41
507,507,71120,5,71,35
508,508,112183,2,112,56
509,509,72607,1,72,36
510,510,122170,1,122,61
511,511,107739,5,107,53
512,512,99247,1,99,49
513,513,69159,1,69,34
514,514,84045,2,84,42
515,515,143992,2,143,71
516,516,132541,2,132,66
517,517,66010,1,66,33
518,518,114469,1,114,57
519,519,143812,5,143,71
520,520,34876,1,34,17
521,521,134451,2,134,67
522,522,80181,3,80,40
523,523,135676,2,135,67
524,524,75653,1,75,37
525,525,28780,1,28,14
526,526,36760,2,36,18
527,527,112163,4,112,56
528,528,121687,4,121,60
529,529,69305,1,69,34
530,530,138736,1,138,69
531,531,35231,4,35,17
532,532,107026,3,107,53
533,533,55504,4,55,27
534,534,80667,1,80,40
535,535,112132,2,112,56
536,536,71281,3,71,35
537,537,92695,2,92,46
538,538,155283,2,155,77
539,539,84039,1,84,42
540,540,147606,2,147,73
541,541,59163,1,59,29
542,542,133841,2,133,66
543,543,174870,5,174,87
544,544,20000,1,20,10
545,545,74139,3,74,37
546,546,135968,1,135,67
547,547,100862,2,100,50
548,548,126701,5,126,63
549,549,82820,1,82,41
550,550,113896,1,113,56
551,551,102994,2,102,51
552,552,162550,1,162,81
553,553,121448,3,121,60
554,554,125192,4,125,62
555,555,91465,2,91,45
556,556,88057,1,88,44
557,557,90534,2,90,45
558,558,127750,3,127,63
559,559,91055,1,91,45
560,560,123039,2,123,61
561,561,200000,2,200,100
562,562,149200,2,149,74
563,563,95328,1,95,47
564,564,164054,3,164,82
565,565,91636,1,91,45
566,566,20000,1,20,10
567,567,64636,4,64,32
568,568,25814,3,25,12
569,569,94181,1,94,47
570,570,110828,1,110,55
571,571,185439,1,185,92
572,572,124711,1,124,62
573,573,100140,1,100,50
574,574,147323,1,147,73
575,575,20000,2,20,10
576,576,120602,3,120,60
577,577,144688,2,144,72
578,578,43463,2,43,21
579,579,161468,1,161,80
580,580,125232,5,125,62
581,581,91312,3,91,45
582,582,138475,3,138,69
583,583,200000,3,200,100
584,584,118183,4,118,59
585,585,121169,2,121,60
586,586,89328,1,89,44
587,587,71757,2,71,35
588,588,147365,3,147,73
589,589,71476,3,71,35
590,590,113220,2,113,56
591,591,88505,1,88,44
592,592,131554,1,131,65
593,593,125014,4,125,62
594,594,156689,2,156,78
595,595,87049,2,87,43
596,596,97855,1,97,48
597,597,65955,1,65,32
598,598,90006,4,90,45
599,599,126978,2,126,63
600,600,144064,3,144,72
601,601,68502,2,68,34
602,602,149132,2,149,74
603,603,171003,1,171,85
604,604,128604,3,128,64
605,605,194455,2,194,97
606,606,75179,2,75,37
607,607,53990,2,53,26
608,608,29957,4,29,14
609,609,177321,1,177,88
610,610,139446,3,139,69
611,611,107498,1,107,53
612,612,122598,2,122,61
613,613,59352,1,59,29
614,614,200000,1,200,100
615,615,115814,2,115,57
616,616,114922,1,114,57
617,617,142659,2,142,71
618,618,131645,4,131,65
619,619,120074,1,120,60
620,620,74428,3,74,37
621,621,131216,2,131,65
622,622,194691,2,194,97
623,623,170543,1,170,85
624,624,181693,1,181,90
625,625,86995,1,86,43
626,626,65467,1,65,32
627,627,104339,1,104,52
628,628,112507,2,112,56
629,629,159238,4,159,79
630,630,33839,3,33,16
631,631,178829,2,178,89
632,632,102889,1,102,51
633,633,90790,1,90,45
634,634,64455,1,64,32
635,635,35531,1,35,17
636,636,147042,2,147,73
637,637,113299,2,113,56
638,638,51951,1,51,25
639,639,51721,1,51,25
640,640,94889,3,94,47
641,641,185105,3,185,92
642,642,98318,1,98,49
643,643,42358,4,42,21
644,644,98941,5,98,49
645,645,97727,1,97,48
646,646,20000,1,20,10
647,647,107556,2,107,53
648,648,99607,4,99,49
649,649,141329,4,141,70
650,650,193203,1,193,96
651,651,160695,1,160,80
652,652,97900,2,97,48
653,653,60206,2,60,30
654,654,200000,1,200,100
655,655,112664,4,112,56
656,656,110626,2,110,55
657,657,108914,3,108,54
658,658,118913,4,118,59
659,659,103503,3,103,51
660,660,84185,2,84,42
661,661,85391,2,85,42
662,662,108526,1,108,54
663,663,85545,2,85,42
664,664,77921,1,77,38
665,665,114789,2,114,57
666,666,98526,1,98,49
667,667,177679,1,177,88
668,668,20000,1,20,10
669,669,159117,1,159,79
670,670,166073,3,166,83
671,671,20000,3,20,10
672,672,94579,2,94,47
673,673,93285,1,93,46
674,674,46661,1,46,23
675,675,74998,1,74,37
676,676,60024,1,60,30
677,677,188852,4,188,94
678,678,152105,1,152,76
679,679,167219,1,167,83
680,680,142475,1,142,71
681,681,59192,1,59,29
682,682,86396,2,86,43
683,683,132021,2,132,66
684,684,55004,1,55,27
685,685,142084,1,142,71
686,686,99185,1,99,49
687,687,93133,1,93,46
688,688,141993,1,141,70
689,689,129991,5,129,64
690,690,93756,2,93,46
691,691,162169,2,162,81
692,692,61352,2,61,30
693,693,137717,2,137,68
694,694,136689,2,136,68
695,695,96070,2,96,48
696,696,124675,3,124,62
697,697,53699,1,53,26
698,698,151581,2,151,75
699,699,101679,2,101,50
700,700,86477,4,86,43
701,701,157205,2,157,78
702,702,78304,2,78,39
703,703,46619,1,46,23
704,704,39951,2,39,19
705,705,137270,1,137,68
706,706,52380,1,52,26
707,707,188965,1,188,94
708,708,20000,2,20,10
709,709,186340,1,186,93
710,710,119495,1,119,59
711,711,105647,4,105,52
712,712,85478,1,85,42
713,713,127961,2,127,63
714,714,108306,2,108,54
715,715,159648,1,159,79
716,716,115140,3,115,57
717,717,116763,1,116,58
718,718,93637,2,93,46
719,719,107437,2,107,53
720,720,123851,2,123,61
721,721,33042,2,33,16
722,722,49331,1,49,24
723,723,143446,1,143,71
724,724,117688,3,117,58
725,725,101720,2,101,50
726,726,110829,3,110,55
727,727,125641,3,125,62
728,728,85710,3,85,42
729,729,74976,2,74,37
730,730,118813,1,118,59
731,731,65973,3,65,32
732,732,128371,2,128,64
733,733,33383,1,33,16
734,734,156312,4,156,78
735,735,131266,4,131,65
736,736,121521,2,121,60
737,737,154221,1,154,77
738,738,184946,1,184,92
739,739,155646,3,155,77
740,740,27160,4,27,13
741,741,52419,1,52,26
742,742,81883,1,81,40
743,743,111174,4,111,55
744,744,133294,1,133,66
745,745,77341,2,77,38
746,746,118404,5,118,59
747,747,76007,1,76,38
748,748,82481,2,82,41
749,749,46700,1,46,23
750,750,68454,1,68,34
751,751,49174,3,49,24
752,752,66085,2,66,33
753,753,157413,8,157,78
754,754,67277,2,67,33
755,755,200000,1,200,100
756,756,132199,1,132,66
757,757,118317,1,118,59
758,758,71373,1,71,35
759,759,141513,1,141,70
760,760,84096,1,84,42
761,761,115490,2,115,57
762,762,200000,3,200,100
763,763,105677,2,105,52
764,764,161717,3,161,80
765,765,78357,1,78,39
766,766,108425,1,108,54
767,767,189686,2,189,94
768,768,81786,2,81,40
769,769,191560,1,191,95
770,770,141848,3,141,70
771,771,84688,3,84,42
772,772,138458,2,138,69
773,773,153764,1,153,76
774,774,137981,3,137,68
775,775,39339,2,39,19
776,776,77278,3,77,38
777,777,98861,3,98,49
778,778,106650,3,106,53
779,779,137930,2,137,68
780,780,117996,1,117,58
781,781,49909,2,49,24
782,782,127108,2,127,63
783,783,137476,3,137,68
784,784,135190,1,135,67
785,785,158635,1,158,79
786,786,147526,4,147,73
787,787,130663,3,130,65
788,788,106842,4,106,53
789,789,35256,3,35,17
790,790,129332,2,129,64
791,791,119345,2,119,59
792,792,122221,4,122,61
793,793,52546,2,52,26
794,794,61352,2,61,30
795,795,157391,1,157,78
796,796,108220,2,108,54
797,797,140667,3,140,70
798,798,111274,1,111,55
799,799,111339,1,111,55
800,800,152222,1,152,76
801,801,86777,1,86,43
802,802,114325,1,114,57
803,803,89197,2,89,44
804,804,90447,4,90,45
805,805,96087,2,96,48
806,806,119996,1,119,59
807,807,88456,1,88,44
808,808,166509,2,166,83
809,809,69742,1,69,34
810,810,101590,3,101,50
811,811,90212,2,90,45
812,812,175114,3,175,87
813,813,118844,1,118,59
814,814,156433,2,156,78
815,815,43149,1,43,21
816,816,122017,4,122,61
817,817,150033,2,150,75
818,818,113702,1,113,56
819,819,157946,1,157,78
820,820,86722,1,86,43
821,821,173420,2,173,86
822,822,200000,1,200,100
823,823,93672,2,93,46
824,824,89952,1,89,44
825,825,175402,2,175,87
826,826,181080,3,181,90
827,827,86471,3,86,43
828,828,91091,3,91,45
829,829,97319,1,97,48
830,830,49499,1,49,24
831,831,68660,2,68,34
832,832,64813,1,64,32
833,833,75449,2,75,37
834,834,108439,1,108,54
835,835,120539,1,120,60
836,836,179772,1,179,89
837,837,65074,4,65,32
838,838,154294,1,154,77
839,839,100370,2,100,50
840,840,107774,1,107,53
841,841,140366,2,140,70
842,842,59477,1,59,29
843,843,127208,4,127,63
844,844,117490,4,117,58
845,845,132160,1,132,66
846,846,123012,4,123,61
847,847,200000,8,200,100
848,848,81301,3,81,40
849,849,86105,3,86,43
850,850,81958,1,81,40
851,851,85003,2,85,42
852,852,81317,1,81,40
853,853,163505,1,163,81
854,854,173922,8,173,86
855,855,84316,1,84,42
856,856,72543,3,72,36
857,857,131213,3,131,65
858,858,85149,4,85,42
859,859,138481,8,138,69
860,860,119131,1,119,59
861,861,41791,1,41,20
862,862,179637,2,179,89
863,863,190814,1,190,95
864,864,82424,1,82,41
865,865,92553,1,92,46
866,866,122863,3,122,61
867,867,125050,2,125,62
868,868,139634,1,139,69
869,869,200000,2,200,100
870,870,102037,1,102,51
871,871,74076,1,74,37
872,872,47930,3,47,23
873,873,77108,2,77,38
874,874,108509,3,108,54
875,875,190755,1,190,95
876,876,86707,3,86,43
877,877,120070,2,120,60
878,878,109260,2,109,54
879,879,163477,2,163,81
880,880,200000,4,200,100
881,881,86110,2,86,43
882,882,87975,2,87,43
883,883,156987,7,156,78
884,884,140685,3,140,70
885,885,193101,2,193,96
886,886,136276,3,136,68
887,887,93831,1,93,46
888,888,136579,1,136,68
889,889,159891,2,159,79
890,890,146921,4,146,73
891,891,132827,4,132,66
892,892,158000,1,158,79
893,893,162618,2,162,81
894,894,172197,1,172,86
895,895,139191,8,139,69
896,896,102479,6,102,51
897,897,116602,2,116,58
898,898,164292,3,164,82
899,899,73237,3,73,36
900,900,126590,2,126,63
901,901,92299,1,92,46
902,902,111293,2,111,55
903,903,167530,2,167,83
904,904,118599,2,118,59
905,905,112089,1,112,56
906,906,48806,4,48,24
907,907,143581,1,143,71
908,908,139046,2,139,69
909,909,200000,2,200,100
910,910,96149,2,96,48
911,911,119861,2,119,59
912,912,121222,1,121,60
913,913,180985,1,180,90
914,914,105711,2,105,52
915,915,122555,2,122,61
916,916,137355,1,137,68
917,917,118397,3,118,59
918,918,89910,2,89,44
919,919,118734,2,118,59
920,920,158313,3,158,79
921,921,63806,1,63,31
922,922,115983,1,115,57
923,923,78494,3,78,39
924,924,163777,2,163,81
925,925,41456,2,41,20
926,926,84848,3,84,42
927,927,126974,3,126,63
928,928,180448,5,180,90
929,929,107041,2,107,53
930,930,85016,2,85,42
931,931,194652,2,194,97
932,932,44839,1,44,22
933,933,20000,2,20,10
934,934,129800,1,129,64
935,935,87407,4,87,43
936,936,64044,2,64,32
937,937,141876,2,141,70
938,938,120971,1,120,60
939,939,84616,1,84,42
940,940,52386,1,52,26
941,941,149260,2,149,74
942,942,139259,1,139,69
943,943,105537,2,105,52
944,944,193098,4,193,96
945,945,61846,4,61,30
946,946,41351,2,41,20
947,947,78864,1,78,39
948,948,107948,4,107,53
949,949,120950,4,120,60
950,950,99144,1,99,49
951,951,125842,3,125,62
952,952,53680,1,53,26
953,953,174969,3,174,87
954,954,106303,8,106,53
955,955,160278,1,160,80
956,956,125422,4,125,62
957,957,130553,2,130,65
958,958,135639,5,135,67
959,959,130146,2,130,65
960,960,138922,3,138,69
961,961,169811,1,169,84
962,962,118843,1,118,59
963,963,141905,1,141,70
964,964,105961,5,105,52
965,965,174805,3,174,87
966,966,79562,4,79,39
967,967,191042,4,191,95
968,968,108192,1,108,54
969,969,45615,1,45,22
970,970,115764,1,115,57
971,971,79352,1,79,39
972,972,147828,1,147,73
973,973,80631,2,80,40
974,974,89921,1,89,44
975,975,24970,1,24,12
976,976,89646,1,89,44
977,977,20000,1,20,10
978,978,38724,5,38,19
979,979,144218,3,144,72
980,980,145361,5,145,72
981,981,129145,2,129,64
982,982,66486,1,66,33
983,983,107852,3,107,53
984,984,109837,1,109,54
985,985,57873,1,57,28
986,986,177652,1,177,88
987,987,149481,1,149,74
988,988,100056,1,100,50
989,989,111209,1,111,55
990,990,119377,2,119,59
991,991,20000,1,20,10
992,992,98877,1,98,49
993,993,79310,3,79,39
994,994,64927,1,64,32
995,995,97350,1,97,48
996,996,190895,4,190,95
997,997,138837,1,138,69
998,998,84296,1,84,42
999,999,135766,2,135,67
1000,1000,172970,1,172,86
1001,1001,151608,2,151,75
1002,1002,112683,3,112,56
1003,1003,80887,1,80,40
1004,1004,141420,2,141,70
1005,1005,127706,2,127,63
1006,1006,150283,1,150,75
1007,1007,138582,2,138,69
1008,1008,157229,1,157,78
1009,1009,85914,2,85,42
1010,1010,169282,1,169,84
1011,1011,118891,2,118,59
1012,1012,200000,1,200,100
1013,1013,78986,3,78,39
1014,1014,188118,1,188,94
1015,1015,118905,2,118,59
1016,1016,80686,2,80,40
1017,1017,88225,3,88,44
1018,1018,95584,2,95,47
1019,1019,129087,2,129,64
1020,1020,133527,3,133,66
1021,1021,84183,4,84,42
1022,1022,108904,1,108,54
1023,1023,200000,2,200,100
1024,1024,187739,3,187,93
1025,1025,129634,6,129,64
1026,1026,111710,4,111,55
1027,1027,115401,1,115,57
1028,1028,137608,1,137,68
1029,1029,63974,2,63,31
1030,1030,98418,3,98,49
1031,1031,34913,2,34,17
1032,1032,127965,2,127,63
1033,1033,139123,3,139,69
1034,1034,88256,1,88,44
1035,1035,180829,4,180,90
1036,1036,54840,2,54,27
1037,1037,44103,1,44,22
1038,1038,120100,2,120,60
1039,1039,157119,3,157,78
1040,1040,185776,1,185,92
1041,1041,89350,1,89,44
1042,1042,158540,5,158,79
1043,1043,108267,1,108,54
1044,1044,102231,2,102,51
1045,1045,149764,2,149,74
1046,1046,139354,2,139,69
1047,1047,39062,2,39,19
1048,1048,176444,1,176,88
1049,1049,172104,2,172,86
1050,1050,81849,1,81,40
1051,1051,127811,2,127,63
1052,1052,132231,1,132,66
1053,1053,121730,2,121,60
1054,1054,85236,1,85,42
1055,1055,79776,1,79,39
1056,1056,108850,1,108,54
1057,1057,162772,1,162,81
1058,1058,134462,3,134,67
1059,1059,93322,1,93,46
1060,1060,144726,4,144,72
1061,1061,20000,5,20,10
