cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
162,610,21600000,1,21600,10800,3511
163,612,7200000,1,7200,3600,2651
164,620,19400000,1,19400,9700,1679
165,621,40000000,1,40000,20000,3270
166,628,40000000,1,40000,20000,2297
167,628,7200000,1,7200,3600,1184
168,634,6040000,1,6040,3020,3704
169,635,40000000,1,40000,20000,2242
170,640,7480000,1,7480,3740,1128
171,644,22760000,1,22760,11380,2918
172,649,21360000,1,21360,10680,1405
173,654,12400000,1,12400,6200,1181
174,656,11160000,1,11160,5580,2844
175,660,40000000,1,40000,20000,3135
176,669,9120000,1,9120,4560,2915
177,676,9560000,1,9560,4780,2715
178,691,21200000,1,21200,10600,1473
179,693,31480000,1,31480,15740,3271
180,707,40000000,1,40000,20000,3354
181,713,37680000,1,37680,18840,3470
182,716,6680000,1,6680,3340,2254
183,717,40000000,1,40000,20000,4242
184,717,18480000,1,18480,9240,1923
185,725,31840000,1,31840,15920,1768
186,726,35880000,1,35880,17940,3481
187,733,8920000,1,8920,4460,2172
188,735,31400000,1,31400,15700,3727
189,735,6400000,1,6400,3200,2721
190,735,10680000,1,10680,5340,1362
191,737,13240000,1,13240,6620,1293
192,738,36600000,1,36600,18300,2443
193,740,7360000,1,7360,3680,1308
194,743,19120000,1,19120,9560,2695
195,745,6440000,1,6440,3220,1577
196,746,15280000,1,15280,7640,2401
197,748,9600000,1,9600,4800,1293
198,756,15360000,1,15360,7680,3646
199,758,7880000,1,7880,3940,1305
200,768,6040000,1,6040,3020,1208
201,768,40000000,1,40000,20000,2402
202,775,6040000,1,6040,3020,3860
203,778,33280000,1,33280,16640,2381
204,787,20480000,1,20480,10240,1692
205,797,12480000,1,12480,6240,1563
206,812,14960000,1,14960,7480,3885
207,818,8680000,1,8680,4340,1325
208,825,11920000,1,11920,5960,1926
209,837,20480000,1,20480,10240,1762
210,840,10480000,1,10480,5240,1737
211,844,13560000,1,13560,6780,3133
212,844,40000000,1,40000,20000,2095
213,854,8560000,1,8560,4280,3004
214,855,7680000,1,7680,3840,3504
215,855,23520000,1,23520,11760,1873
216,856,6000000,1,6000,3000,1435
217,860,14600000,1,14600,7300,1610
218,860,24800000,1,24800,12400,4048
219,865,6200000,1,6200,3100,2982
220,865,40000000,1,40000,20000,2693
221,867,33560000,1,33560,16780,2959
222,867,21520000,1,21520,10760,1965
223,869,6000000,1,6000,3000,2729
224,876,37120000,1,37120,18560,2141
225,877,29680000,1,29680,14840,2167
226,877,32560000,1,32560,16280,2138
227,881,40000000,1,40000,20000,2231
228,882,39680000,1,39680,19840,3203
229,885,21320000,1,21320,10660,2166
230,886,40000000,1,40000,20000,2688
231,887,7560000,1,7560,3780,3463
232,888,11840000,1,11840,5920,1672
233,889,10760000,1,10760,5380,3726
234,896,8160000,1,8160,4080,2821
235,899,17720000,1,17720,8860,3612
236,904,14320000,1,14320,7160,1679
237,910,40000000,1,40000,20000,2360
238,911,7120000,1,7120,3560,3387
239,913,7560000,1,7560,3780,1735
240,917,16480000,1,16480,8240,2142
241,922,9360000,1,9360,4680,1822
242,930,40000000,1,40000,20000,2418
243,931,30680000,1,30680,15340,2028
244,934,29280000,1,29280,14640,2552
245,936,7360000,1,7360,3680,3112
246,938,40000000,1,40000,20000,4740
247,938,16160000,1,16160,8080,2051
248,938,18680000,1,18680,9340,2008
249,940,12760000,1,12760,6380,2568
250,943,10240000,1,10240,5120,1829
251,945,22360000,1,22360,11180,3541
252,949,14680000,1,14680,7340,2017
253,950,25520000,1,25520,12760,2273
254,955,15320000,1,15320,7660,1747
255,956,17240000,1,17240,8620,1606
256,960,10360000,1,10360,5180,1623
257,961,10320000,1,10320,5160,2518
258,966,7920000,1,7920,3960,2969
259,969,17560000,1,17560,8780,3604
260,971,7560000,1,7560,3780,1586
261,973,40000000,1,40000,20000,2275
262,976,40000000,1,40000,20000,2195
263,977,28320000,1,28320,14160,1964
264,980,17960000,1,17960,8980,4032
265,981,21320000,1,21320,10660,2036
266,985,40000000,1,40000,20000,3877
267,986,28800000,1,28800,14400,3675
268,988,27040000,1,27040,13520,2459
269,989,37400000,1,37400,18700,2805
270,992,38880000,1,38880,19440,3988
271,993,8440000,1,8440,4220,1521
272,994,11480000,1,11480,5740,1853
273,996,31200000,1,31200,15600,3595
274,999,40000000,1,40000,20000,3510
275,1001,14520000,1,14520,7260,1568
276,1001,8000000,1,8000,4000,1622
277,1001,11080000,1,11080,5540,2012
278,1003,40000000,1,40000,20000,4759
279,1016,40000000,1,40000,20000,4159
280,1020,13400000,1,13400,6700,4259
281,1021,23040000,1,23040,11520,2482
282,1023,10960000,1,10960,5480,1521
283,1029,11360000,1,11360,5680,2598
284,1036,14840000,1,14840,7420,1940
285,1038,40000000,1,40000,20000,4274
286,1041,28640000,1,28640,14320,4280
287,1045,18720000,1,18720,9360,2406
288,1046,31880000,1,31880,15940,2573
289,1050,40000000,1,40000,20000,2501
290,1060,24520000,1,24520,12260,1940
291,1063,27360000,1,27360,13680,2430
292,1065,11520000,1,11520,5760,1656
293,1074,13160000,1,13160,6580,3912
294,1078,40000000,1,40000,20000,2535
295,1083,10720000,1,10720,5360,1635
296,1085,24920000,1,24920,12460,4183
297,1085,15000000,1,15000,7500,2114
298,1092,11640000,1,11640,5820,2865
299,1094,40000000,1,40000,20000,3495
300,1099,8000000,1,8000,4000,2198
301,1099,6360000,1,6360,3180,1760
302,1102,16040000,1,16040,8020,1927
303,1106,8040000,1,8040,4020,1872
304,1114,10200000,1,10200,5100,3112
305,1117,32480000,1,32480,16240,2197
306,1125,8600000,1,8600,4300,2705
307,1125,6120000,1,6120,3060,1561
308,1129,24320000,1,24320,12160,4152
309,1132,40000000,1,40000,20000,4384
310,1137,7160000,1,7160,3580,2701
311,1137,40000000,1,40000,20000,4897
312,1140,40000000,1,40000,20000,3935
313,1143,29040000,1,29040,14520,3786
314,1143,17600000,1,17600,8800,4168
315,1144,7200000,1,7200,3600,3707
316,1144,8520000,1,8520,4260,3898
317,1145,40000000,1,40000,20000,5055
318,1147,33720000,1,33720,16860,2513
319,1149,22080000,1,22080,11040,2403
320,1152,10200000,1,10200,5100,1904
321,1160,10960000,1,10960,5480,3207
322,1160,21640000,1,21640,10820,2377
323,1165,21080000,1,21080,10540,3961
324,1165,8840000,1,8840,4420,1906
325,1170,6720000,1,6720,3360,4113
326,1170,40000000,1,40000,20000,2867
327,1171,39600000,1,39600,19800,4253
328,1177,17240000,1,17240,8620,3584
329,1185,18040000,1,18040,9020,2087
330,1187,7760000,1,7760,3880,2171
331,1192,14760000,1,14760,7380,3057
332,1194,40000000,1,40000,20000,2521
333,1195,19680000,1,19680,9840,3898
334,1198,23440000,1,23440,11720,2286
335,1199,6640000,1,6640,3320,3005
336,1202,7240000,1,7240,3620,2025
337,1209,9200000,1,9200,4600,3819
338,1213,8120000,1,8120,4060,1944
339,1223,40000000,1,40000,20000,3076
340,1229,40000000,1,40000,20000,2801
341,1233,33840000,1,33840,16920,5013
342,1243,6480000,1,6480,3240,1832
343,1243,8400000,1,8400,4200,1780
344,1251,21200000,1,21200,10600,2484
345,1252,35080000,1,35080,17540,2847
346,1255,8160000,1,8160,4080,1998
347,1264,40000000,1,40000,20000,2776
348,1267,6760000,1,6760,3380,1992
349,1268,40000000,1,40000,20000,4086
350,1271,10280000,1,10280,5140,1917
351,1272,33080000,1,33080,16540,2820
352,1273,8680000,1,8680,4340,3134
353,1275,13080000,1,13080,6540,2172
354,1286,40000000,1,40000,20000,4399
355,1296,40000000,1,40000,20000,2512
356,1303,8160000,1,8160,4080,2854
357,1307,40000000,1,40000,20000,3059
358,1311,40000000,1,40000,20000,3893
359,1314,7520000,1,7520,3760,2925
360,1315,40000000,1,40000,20000,2829
361,1317,40000000,1,40000,20000,2872
362,1321,28800000,1,28800,14400,2898
363,1325,40000000,1,40000,20000,3126
364,1325,11600000,1,11600,5800,4189
365,1326,32880000,1,32880,16440,2952
366,1327,12080000,1,12080,6040,2355
367,1331,17760000,1,17760,8880,2213
368,1339,16520000,1,16520,8260,2019
369,1349,7200000,1,7200,3600,1806
370,1351,11680000,1,11680,5840,2126
371,1351,7080000,1,7080,3540,2213
372,1351,40000000,1,40000,20000,2575
373,1353,13880000,1,13880,6940,2593
374,1353,40000000,1,40000,20000,3214
375,1354,6840000,1,6840,3420,4217
376,1357,6360000,1,6360,3180,1980
377,1359,6680000,1,6680,3340,2114
378,1365,40000000,1,40000,20000,3111
379,1366,8080000,1,8080,4040,2404
380,1368,28000000,1,28000,14000,2886
381,1370,7960000,1,7960,3980,1948
382,1373,40000000,1,40000,20000,4153
383,1375,40000000,1,40000,20000,2757
384,1383,40000000,1,40000,20000,2953
385,1384,40000000,1,40000,20000,5227
386,1384,6040000,1,6040,3020,4083
387,1386,11040000,1,11040,5520,2544
388,1391,24280000,1,24280,12140,2594
389,1394,40000000,1,40000,20000,4319
390,1394,40000000,1,40000,20000,5359
391,1395,10560000,1,10560,5280,2398
392,1396,40000000,1,40000,20000,3000
393,1400,15160000,1,15160,7580,2098
394,1408,19480000,1,19480,9740,2516
395,1412,9400000,1,9400,4700,2465
396,1419,12960000,1,12960,6480,2464
397,1427,40000000,1,40000,20000,3212
398,1430,40000000,1,40000,20000,3197
399,1434,40000000,1,40000,20000,2840
400,1435,9760000,1,9760,4880,2233
401,1436,16240000,1,16240,8120,2095
402,1437,40000000,1,40000,20000,3265
403,1438,28120000,1,28120,14060,2409
404,1445,40000000,1,40000,20000,3269
405,1445,10000000,1,10000,5000,2352
406,1450,11520000,1,11520,5760,2347
407,1450,27120000,1,27120,13560,2656
408,1459,24720000,1,24720,12360,2853
409,1460,40000000,1,40000,20000,2735
410,1461,6640000,1,6640,3320,1965
411,1464,40000000,1,40000,20000,4010
412,1469,23960000,1,23960,11980,4496
413,1469,7080000,1,7080,3540,4132
414,1478,24720000,1,24720,12360,2816
415,1480,15760000,1,15760,7880,2297
416,1483,40000000,1,40000,20000,5201
417,1492,40000000,1,40000,20000,2799
418,1497,20280000,1,20280,10140,2735
419,1504,7480000,1,7480,3740,2563
420,1507,40000000,1,40000,20000,3373
421,1512,20720000,1,20720,10360,3695
422,1517,40000000,1,40000,20000,3329
423,1524,11200000,1,11200,5600,2019
424,1524,15720000,1,15720,7860,2709
425,1531,33560000,1,33560,16780,4610
426,1535,18400000,1,18400,9200,2277
427,1538,40000000,1,40000,20000,4292
428,1540,29160000,1,29160,14580,4749
429,1541,16440000,1,16440,8220,2221
430,1552,13000000,1,13000,6500,2203
431,1554,30760000,1,30760,15380,4644
432,1558,8360000,1,8360,4180,2264
433,1558,40000000,1,40000,20000,4588
434,1563,10400000,1,10400,5200,3031
435,1568,9400000,1,9400,4700,2587
436,1574,40000000,1,40000,20000,3386
437,1582,6800000,1,6800,3400,3537
438,1584,38560000,1,38560,19280,4666
439,1587,20880000,1,20880,10440,2821
440,1588,27600000,1,27600,13800,3588
441,1589,9280000,1,9280,4640,2096
442,1612,40000000,1,40000,20000,2965
443,1616,40000000,1,40000,20000,3333
444,1618,40000000,1,40000,20000,4432
445,1622,18040000,1,18040,9020,2844
446,1624,6000000,1,6000,3000,4167
447,1638,7200000,1,7200,3600,2396
448,1642,7680000,1,7680,3840,4711
449,1643,28560000,1,28560,14280,2633
450,1644,15120000,1,15120,7560,2598
451,1649,27560000,1,27560,13780,3861
452,1649,13080000,1,13080,6540,2244
453,1649,38560000,1,38560,19280,3097
454,1657,28440000,1,28440,14220,3161
455,1665,40000000,1,40000,20000,5160
456,1666,7200000,1,7200,3600,4076
457,1669,8800000,1,8800,4400,2648
458,1671,6760000,1,6760,3380,4705
459,1674,40000000,1,40000,20000,2972
460,1675,22720000,1,22720,11360,4774
461,1692,8360000,1,8360,4180,4568
462,1692,37800000,1,37800,18900,2876
463,1702,6480000,1,6480,3240,4406
464,1702,16360000,1,16360,8180,2433
465,1703,20720000,1,20720,10360,3037
466,1708,9480000,1,9480,4740,4393
467,1709,14400000,1,14400,7200,2298
468,1709,19520000,1,19520,9760,4973
469,1719,8280000,1,8280,4140,4912
470,1719,40000000,1,40000,20000,3433
471,1720,17600000,1,17600,8800,5020
472,1723,6840000,1,6840,3420,4605
473,1725,9240000,1,9240,4620,2181
474,1728,40000000,1,40000,20000,3556
475,1728,13840000,1,13840,6920,3828
476,1741,35640000,1,35640,17820,4641
477,1742,40000000,1,40000,20000,3289
478,1744,15480000,1,15480,7740,2643
479,1745,27840000,1,27840,13920,5414
480,1746,14160000,1,14160,7080,2468
481,1750,9080000,1,9080,4540,2416
482,1752,9880000,1,9880,4940,2466
483,1753,6400000,1,6400,3200,2461
484,1755,7400000,1,7400,3700,2174
485,1757,27240000,1,27240,13620,2904
486,1771,10320000,1,10320,5160,2405
487,1771,11560000,1,11560,5780,2463
488,1773,10560000,1,10560,5280,2452
489,1775,18240000,1,18240,9120,2763
490,1780,19320000,1,19320,9660,2825
491,1781,19960000,1,19960,9980,4326
492,1793,33800000,1,33800,16900,4812
493,1793,15040000,1,15040,7520,4905
494,1797,40000000,1,40000,20000,4880
495,1798,40000000,1,40000,20000,3117
496,1802,14400000,1,14400,7200,4685
497,1803,12400000,1,12400,6200,2873
498,1810,28800000,1,28800,14400,4905
499,1814,10960000,1,10960,5480,2740
500,1826,6720000,1,6720,3360,3841
501,1826,40000000,1,40000,20000,3512
502,1827,14400000,1,14400,7200,4898
503,1830,6080000,1,6080,3040,2456
504,1831,8760000,1,8760,4380,4065
505,1838,6520000,1,6520,3260,3374
506,1844,40000000,1,40000,20000,3141
507,1845,24400000,1,24400,12200,4799
508,1851,13520000,1,13520,6760,4333
509,1852,12680000,1,12680,6340,4365
510,1856,18120000,1,18120,9060,2783
511,1857,23160000,1,23160,11580,3329
512,1862,40000000,1,40000,20000,3632
513,1869,40000000,1,40000,20000,4879
514,1869,10440000,1,10440,5220,4869
515,1874,40000000,1,40000,20000,5100
516,1885,6200000,1,6200,3100,2278
517,1900,37880000,1,37880,18940,3485
518,1907,40000000,1,40000,20000,4295
519,1909,38800000,1,38800,19400,4376
520,1911,6440000,1,6440,3220,2278
521,1911,16280000,1,16280,8140,2529
522,1911,28520000,1,28520,14260,5552
523,1917,16920000,1,16920,8460,5301
524,1917,11320000,1,11320,5660,2542
525,1920,7920000,1,7920,3960,4484
526,1926,7200000,1,7200,3600,2347
527,1927,40000000,1,40000,20000,4945
528,1932,10400000,1,10400,5200,2941
529,1942,6760000,1,6760,3380,3771
530,1943,21960000,1,21960,10980,4808
531,1947,6240000,1,6240,3120,4524
532,1955,7200000,1,7200,3600,2799
533,1958,6680000,1,6680,3340,2477
534,1960,6000000,1,6000,3000,5101
535,1962,6040000,1,6040,3020,2560
536,1965,40000000,1,40000,20000,3454
537,1968,40000000,1,40000,20000,4818
538,1978,6800000,1,6800,3400,2497
539,1979,32040000,1,32040,16020,3193
540,1982,10480000,1,10480,5240,2737
541,1990,7920000,1,7920,3960,2548
542,1994,40000000,1,40000,20000,4466
543,1996,7480000,1,7480,3740,4348
544,2002,40000000,1,40000,20000,3272
545,2003,17080000,1,17080,8540,4987
546,2006,19440000,1,19440,9720,2700
547,2015,7160000,1,7160,3580,3058
548,2015,8960000,1,8960,4480,2821
549,2016,12200000,1,12200,6100,3980
550,2018,15200000,1,15200,7600,4137
551,2020,7880000,1,7880,3940,2500
552,2036,9120000,1,9120,4560,5047
553,2036,40000000,1,40000,20000,4512
554,2040,7680000,1,7680,3840,3130
555,2040,23960000,1,23960,11980,2887
556,2041,40000000,1,40000,20000,3829
557,2046,31880000,1,31880,15940,3181
558,2048,6520000,1,6520,3260,2685
559,2052,8520000,1,8520,4260,2622
560,2056,8160000,1,8160,4080,4946
561,2056,40000000,1,40000,20000,4927
562,2057,32040000,1,32040,16020,4863
563,2058,18920000,1,18920,9460,2745
564,2066,32040000,1,32040,16020,3715
565,2074,13320000,1,13320,6660,2907
566,2076,40000000,1,40000,20000,3307
567,2082,21240000,1,21240,10620,5406
568,2089,6520000,1,6520,3260,3078
569,2093,22120000,1,22120,11060,4166
570,2095,19640000,1,19640,9820,4366
571,2100,7920000,1,7920,3960,2698
572,2100,7360000,1,7360,3680,4092
573,2104,40000000,1,40000,20000,3461
574,2105,18920000,1,18920,9460,3051
575,2112,7200000,1,7200,3600,2773
576,2114,40000000,1,40000,20000,3413
577,2114,10000000,1,10000,5000,2934
578,2128,40000000,1,40000,20000,3780
579,2129,9360000,1,9360,4680,2985
580,2133,8640000,1,8640,4320,3669
581,2136,40000000,1,40000,20000,4613
582,2138,6400000,1,6400,3200,5030
583,2141,10800000,1,10800,5400,2687
584,2144,10040000,1,10040,5020,4011
585,2148,40000000,1,40000,20000,3987
586,2151,9440000,1,9440,4720,3211
587,2164,25160000,1,25160,12580,5168
588,2175,10000000,1,10000,5000,4333
589,2177,7840000,1,7840,3920,2810
590,2177,27800000,1,27800,13900,3183
591,2180,8080000,1,8080,4040,4401
592,2186,8240000,1,8240,4120,3057
593,2189,11600000,1,11600,5800,3848
594,2192,23200000,1,23200,11600,3453
595,2202,9200000,1,9200,4600,3024
596,2208,10800000,1,10800,5400,3268
597,2215,21480000,1,21480,10740,3304
598,2219,6680000,1,6680,3340,4453
599,2221,12360000,1,12360,6180,4278
600,2223,16160000,1,16160,8080,3471
601,2224,16040000,1,16040,8020,3986
602,2225,11760000,1,11760,5880,4583
603,2234,35360000,1,35360,17680,4429
604,2246,11760000,1,11760,5880,3196
605,2249,8680000,1,8680,4340,2702
606,2255,21360000,1,21360,10680,4036
607,2260,12720000,1,12720,6360,2960
608,2263,40000000,1,40000,20000,3723
609,2267,10680000,1,10680,5340,4051
610,2269,24640000,1,24640,12320,4826
611,2276,18200000,1,18200,9100,3502
612,2288,40000000,1,40000,20000,3661
613,2296,7120000,1,7120,3560,2762
614,2297,40000000,1,40000,20000,3522
615,2308,40000000,1,40000,20000,4944
616,2311,37560000,1,37560,18780,4035
617,2312,33560000,1,33560,16780,3551
618,2312,17080000,1,17080,8540,3127
619,2314,7000000,1,7000,3500,2887
620,2323,18800000,1,18800,9400,3335
621,2324,38400000,1,38400,19200,4698
622,2332,6760000,1,6760,3380,2886
623,2334,7080000,1,7080,3540,3403
624,2334,6840000,1,6840,3420,3739
625,2335,12280000,1,12280,6140,4282
626,2337,30560000,1,30560,15280,3479
627,2339,40000000,1,40000,20000,4229
628,2339,12360000,1,12360,6180,2866
629,2344,40000000,1,40000,20000,4546
630,2348,21960000,1,21960,10980,5375
631,2357,40000000,1,40000,20000,6142
632,2359,40000000,1,40000,20000,3820
633,2359,21520000,1,21520,10760,3591
634,2361,31320000,1,31320,15660,4537
635,2367,11640000,1,11640,5820,3004
636,2369,16400000,1,16400,8200,3621
637,2371,11680000,1,11680,5840,3295
638,2371,19640000,1,19640,9820,4770
639,2375,24280000,1,24280,12140,4875
640,2375,24920000,1,24920,12460,3541
641,2377,21320000,1,21320,10660,4865
642,2377,9120000,1,9120,4560,3088
643,2379,20440000,1,20440,10220,4544
644,2380,11080000,1,11080,5540,4496
645,2380,12440000,1,12440,6220,4346
646,2388,14520000,1,14520,7260,4610
647,2397,15560000,1,15560,7780,5359
648,2398,17480000,1,17480,8740,3365
649,2399,7200000,1,7200,3600,2934
650,2400,7800000,1,7800,3900,3017
651,2404,18240000,1,18240,9120,5033
652,2407,18680000,1,18680,9340,3202
653,2410,17160000,1,17160,8580,5678
654,2411,40000000,1,40000,20000,3639
655,2421,26960000,1,26960,13480,3907
656,2423,9840000,1,9840,4920,4399
657,2424,29200000,1,29200,14600,5022
658,2425,40000000,1,40000,20000,4712
659,2426,9360000,1,9360,4680,5075
660,2427,12280000,1,12280,6140,5383
661,2432,12520000,1,12520,6260,4365
662,2433,6960000,1,6960,3480,3086
663,2436,37840000,1,37840,18920,3689
664,2442,9040000,1,9040,4520,2991
665,2442,40000000,1,40000,20000,3886
666,2442,28040000,1,28040,14020,3713
667,2445,14240000,1,14240,7120,3217
668,2450,9800000,1,9800,4900,4389
669,2450,40000000,1,40000,20000,5577
670,2452,40000000,1,40000,20000,6373
671,2459,12960000,1,12960,6480,3396
672,2463,7200000,1,7200,3600,2849
673,2463,27840000,1,27840,13920,3905
674,2465,25600000,1,25600,12800,5070
675,2468,32840000,1,32840,16420,3614
676,2470,40000000,1,40000,20000,4224
677,2476,40000000,1,40000,20000,5494
678,2480,9320000,1,9320,4660,3595
679,2485,6000000,1,6000,3000,5143
680,2486,10880000,1,10880,5440,3440
681,2487,8360000,1,8360,4180,4714
682,2488,9240000,1,9240,4620,3048
683,2492,25680000,1,25680,12840,5196
684,2492,28920000,1,28920,14460,3769
685,2508,11840000,1,11840,5920,5572
686,2511,26600000,1,26600,13300,3717
687,2516,27080000,1,27080,13540,4042
688,2516,13200000,1,13200,6600,5594
689,2524,11280000,1,11280,5640,5798
690,2531,8160000,1,8160,4080,3314
691,2537,14680000,1,14680,7340,4519
692,2564,7600000,1,7600,3800,3499
693,2569,11000000,1,11000,5500,3222
694,2573,19800000,1,19800,9900,3397
695,2574,6000000,1,6000,3000,5328
696,2578,7200000,1,7200,3600,5721
697,2578,40000000,1,40000,20000,3829
698,2589,11720000,1,11720,5860,3233
699,2589,12720000,1,12720,6360,4186
700,2590,16520000,1,16520,8260,3326
701,2590,6800000,1,6800,3400,3306
702,2591,7680000,1,7680,3840,4114
703,2592,6720000,1,6720,3360,4201
704,2593,27440000,1,27440,13720,4070
705,2594,15080000,1,15080,7540,3188
706,2600,17160000,1,17160,8580,3912
707,2609,40000000,1,40000,20000,4308
708,2614,9400000,1,9400,4700,3203
709,2616,10360000,1,10360,5180,5032
710,2618,40000000,1,40000,20000,5500
